name	volume	thickness	area	meancurv
Left-bankssts	3481.0	2.611	1322.0	0.092
Left-caudalanteriorcingulate	2829.0	2.895	916.0	0.11900000000000001
Left-caudalmiddlefrontal	6571.0	2.549	2474.0	0.11
Left-cuneus	4882.0	2.116	2180.0	0.146
Left-entorhinal	2218.0	3.895	390.0	0.136
Left-fusiform	10809.0	2.887	3249.0	0.13699999999999998
Left-inferiorparietal	14786.0	2.758	4849.0	0.11699999999999999
Left-inferiortemporal	10513.0	2.846	3050.0	0.121
Left-isthmuscingulate	3084.0	2.66	1032.0	0.122
Left-lateraloccipital	17051.0	2.412	6437.0	0.127
Left-lateralorbitofrontal	9180.0	2.65	3195.0	0.13699999999999998
Left-lingual	10068.0	2.184	4361.0	0.13699999999999998
Left-medialorbitofrontal	6263.0	2.5180000000000002	2226.0	0.126
Left-middletemporal	12523.0	2.9730000000000003	3336.0	0.13
Left-parahippocampal	2578.0	3.3689999999999998	629.0	0.102
Left-paracentral	4107.0	2.603	1423.0	0.10800000000000001
Left-parsopercularis	5505.0	2.786	1718.0	0.12
Left-parsorbitalis	3001.0	2.543	875.0	0.147
Left-parstriangularis	4423.0	2.469	1562.0	0.125
Left-pericalcarine	3189.0	1.7590000000000001	2079.0	0.13699999999999998
Left-postcentral	11900.0	2.1790000000000003	4934.0	0.11800000000000001
Left-posteriorcingulate	3463.0	2.6639999999999997	1215.0	0.131
Left-precentral	14029.0	2.588	4980.0	0.105
Left-precuneus	12031.0	2.645	4235.0	0.124
Left-rostralanteriorcingulate	3434.0	2.8510000000000004	1070.0	0.126
Left-rostralmiddlefrontal	20476.0	2.459	7283.0	0.132
Left-superiorfrontal	27918.0	2.681	9063.0	0.121
Left-superiorparietal	14541.0	2.415	5550.0	0.12
Left-superiortemporal	17407.0	2.935	5113.0	0.11800000000000001
Left-supramarginal	13541.0	2.752	4455.0	0.125
Left-frontalpole	1200.0	2.8989999999999996	283.0	0.174
Left-temporalpole	3075.0	3.909	535.0	0.135
Left-transversetemporal	1820.0	2.449	658.0	0.107
Left-insula	8736.0	2.98	2895.0	0.128
BrainSegVolNotVent	1237550.0	1237550.0	99375.6	1237550.0
eTIV	1670680.9377549998	1670680.9377549998	1237550.0	1670680.9377549998
